,credits,catalog_id,prereqs,coreqs,fees,attributes,description,program_code,program_name,YEAR,SEMESTER,term,CatalogYear,Title
490,3 Credits,HI 0220,HI 0010 or CL 0115 or CL 0116.,,,"BSCP Black Studies Capstone Course, BSFC Black Studies Focus Course, H_BF History Before 1750, H_NW Non-Western History, ISIF Italian Studies: Italy-Focused, WDIV World Diversity","This class introduces the civilizations of the ancient Nile Valley, Egypt, Nubia and Ethiopia. It also provides an introduction to the transformation and survival of those civilizations into the medieval and modern worlds. Lectures will cover the social and political history of Pharaonic Egypt; the transformations of Egypt under Greco-Roman rule; the emergence of independent Nubia; the birth of a centralized and literate society in the Ethiopian highlands; the Christianization of Egypt, Nubia, and Ethiopia; the survival of Nubia and Ethiopia as independent medieval powers; and the historical memory of modern Copts, Nubians and Ethiopians.",HI,History,2015.0,Fall,Fall2015,2015_2016,Ancient African Civilizations
491,3 Credits,HI 0222,HI 0010 or CL 0115 or CL 0116.,,,"H_BF History Before 1750, H_EU European History, ISIF Italian Studies: Italy-Focused","This comprehensive study of the political, social, artistic, literary, and military transformation of Rome from the middle of the second century BCE through the reign of Augustus gives special attention to Rome's response to the cultural and governmental challenges imposed by its growing empire and how its responses forever changed the course of Western civilization.",HI,History,2016.0,Spring,Spring2016,2015_2016,The Roman Revolution
492,3 Credits,HI 0237,HI 0010 or CL 0115 or CL 0116.,,,"ASHI American Studies: History, ASUP American Studies Upper Level, EDCG Educational Studies Cognate, EDUS Education Minor U.S. History Course, H_AF History After 1750, H_US U.S. History, PJST Peace and Justice Studies","This Ignatian Residential College course explores the experiences of individuals and social movements throughout U.S. history, who from a variety of religious and philosophical traditions found meaning in their lives and made an impact on U.S. society. Individuals range from Mary Dyer and Roger Williams to Lucretia Mott, Walter Rauschenbusch, Dorothy Day, John Cardinal Murray, and Jonathan Kozol, from the abolitionists to the anti-war movement.",HI,History,2016.0,Spring,Spring2016,2015_2016,American Prophetic Tradition
493,3 Credits,HI 0239,HI 0010 or CL 0115 or CL 0116.,,,"ASGW American Studies: Gateway, ASHI American Studies: History, ASUP American Studies Upper Level, BSCC Black Studies Component Course, BSHI Black Studies: History, EDCG Educational Studies Cognate, EDUS Education Minor U.S. History Course, H_AF History After 1750, H_US U.S. History, UDIV U.S. Diversity","The course surveys developments in American social, political, and economic life since 1900. Major themes include problems of advanced industrial society, the growing government role in the economy, America's growing role in the world, and social movements of the 1930s and 1960s. Ethnic and cultural diversity within American society receive attention.",HI,History,2016.0,Summer,Summer2016,2015_2016,20th Century United States
494,3 Credits,HI 0240,HI 0010 or CL 0115 or CL 0116.,,,"ASHI American Studies: History, ASUP American Studies Upper Level, H_AF History After 1750, H_US U.S. History, PJST Peace and Justice Studies, UDIV U.S. Diversity, WSGF Women, Gender, and Sexuality Studies: Gender Focused","Little fanfare and much derision accompanied the re-emergence of a women's movement in the mid-1960s. Within less than a decade, massive changes were underway. From the dismantling of gendered employment ads to the identification of domestic violence as a crime, few argued that Second Wave Feminism was meaningless. Students in this course discuss the depth and range of women's grass roots activism as well as the features of a social movement; they trace the development of consciousness, the growth of different ideologies, and the formation of agendas. The course also explores movement fault lines such as the fictive category of woman, racism, and ""structurelessness,"" in addition to the difficulties of sustaining coalition. From the Montgomery bus boycott in 1955 to the Houston Conference 22 years later, students encounter the women who illuminated the political nature of issues once relegated to the private arena. Course material includes extensive use of autobiography.",HI,History,2015.0,Fall,Fall2015,2015_2016,The Personal Is Political: Women's Activism in the 1960s
495,3 Credits,HI 0247,HI 0010 or CL 0115 or CL 0116.,,,"ASHI American Studies: History, ASUP American Studies Upper Level, H_AF History After 1750, H_US U.S. History, UDIV U.S. Diversity, WSGF Women, Gender, and Sexuality Studies: Gender Focused","This course examines the growing scholarship in the fields of family history and sexual history in America. Students will explore the changing meanings of family, love, intimacy, emotions and sexuality from the colonial period through the 20th century in the U.S. Students will analyze the economic, political and cultural forces that helped shape sexual and family history. This course will introduce students to a wide range of American families and sexualities in history, examining how race, class, and ethnicity have made familial formation, sexual behavior and personal identity richly varied and complex. ",HI,History,2016.0,Spring,Spring2016,2015_2016,Family & Sexuality in U.S. History
496,3 Credits,HI 0256,HI 0010 or CL 0115 or CL 0116.,,,"H_AF History After 1750, H_US U.S. History","This course presents the field of Public History, which is the application of academic historical knowledge for presentation to the general public in a manner that enhances the public's understanding of historical change.  It gives students the skills to think about and write local history, by exploring the bases for historical analysis through evaluation of primary-source documents and familiarity with secondary historical interpretations.  Through service-learning projects, students will serve community partners such as the Fairfield Museum and History Center, the Bridgeport Public Library Historical Collections, and the Barnum Museum, by contributing historical research, designing exhibitions, and preparing curriculum lesson plans.",HI,History,2016.0,Spring,Spring2016,2015_2016,Introduction to Public History
497,3 Credits,HI 0262,HI 0010 or CL 0115 or CL 0116.,,,"ASHI American Studies: History, ASUP American Studies Upper Level, BSFC Black Studies Focus Course, BSHI Black Studies: History, EDCG Educational Studies Cognate, EDUS Education Minor U.S. History Course, H_BF History Before 1750, H_US U.S. History, PJST Peace and Justice Studies, UDIV U.S. Diversity","This course examines the role that Africans played in the building of America after their forced migration to these shores. It emphasizes the rise of the plantation system, the cultural transformation of Africans into African-Americans, and the essential roles that slaves and slavery played in the emergence of the United States as an independent nation and its political and economic consolidation into a modern nation-state. Slaves and free blacks figure in this history, not just as tools and backdrop, but as social and political actors, rebels, and major builders of American civilization. ",HI,History,2015.0,Fall,Fall2015,2015_2016,"African-American History, 1619 to 1865"
498,3 Credits,HI 0263,HI 0010 or CL 0115 or CL 0116.,,,"ASHI American Studies: History, ASUP American Studies Upper Level, BSFC Black Studies Focus Course, BSHI Black Studies: History, EDCG Educational Studies Cognate, EDUS Education Minor U.S. History Course, H_AF History After 1750, H_US U.S. History, PJST Peace and Justice Studies, UDIV U.S. Diversity, WSGF Women, Gender, and Sexuality Studies: Gender Focused","At the intersection of race, gender, and class, African-American women often challenged the codification of blackness and femaleness as well as a limited conception of class consciousness. From the diaspora to the present, they created forms of resistance, devised survival strategies, and transmitted cultural knowledge while defying racial/gender stereotypes. The multiple roles assumed by African-American women during their struggle from slaves to citizens in the United States represent a complex study of the relational nature of difference and identity. This course focuses on African-American women as subjects and agents of pivotal importance within the family, community, and labor force.",HI,History,2016.0,Spring,Spring2016,2015_2016,Inventing Themselves: African-American Women in U.S. History
499,3 Credits,HI 0265,HI 0010 or CL 0115 or CL 0116.,,,"H_NW Non-Western History, PJST Peace and Justice Studies, WDIV World Diversity","Faced with unrivaled questions of diversity, poverty, and scale, South Asia has been a crucial laboratory in the making of political modernity. India, with a population numbering over a billion, is the world's largest democracy.  Pakistan was the world's first Muslim ""homeland"" and ""nation.""  Beginning with an examination of the colonial period, this course reconsiders partition, and then follows the postcolonial trajectories of India, Pakistan, and Bangladesh.  We explore innovative and divergent imaginations of the future, and of democracy in particular.  We encounter Hindu nationalists, communists, socialists, liberals, anarchists, Islamists, and Muslim nationalists, revolutionaries, and the inescapable Mahatma Gandhi.",HI,History,2016.0,Spring,Spring2016,2015_2016,"History of the Indian Subcontinent: Colonialism, Nationalism, and Democracy, c.1857-Today"
500,3 Credits,HI 0270,HI 0010 or CL 0115 or CL 0116.,,,"H_AF History After 1750, H_EU European History, PJST Peace and Justice Studies, WDIV World Diversity","This course, an intermediate (second core) history course, surveys the history of global humanitarian action in the face of famine, war, plague, natural disaster, refugees and other crises, since the middle of the nineteenth century. We will focus on intervention by European powers, the United States, the international community, and non-governmental actors. Special focus in case studies will be on 20th century war, famine, and genocide. Each student will research a case study with a focus on potential points of life-saving intervention.",HI,History,2016.0,Spring,Spring2016,2015_2016,History of Global Humanitarian Action
501,3 Credits,HI 0272,HI 0010 or CL 0115 or CL 0116.,,,"H_BF History Before 1750, H_EU European History, WDIV World Diversity","This course is a survey of the eastern forest-steppe frontier of Europe (the territory of what is now Russia, Ukraine, and Belorussia) from its first pagan rulers up to Russian Tsar Peter the Great, covering such themes as Russian Orthodoxy, the Mongol invasion, the growth of the Russian State and the founding of the Russian empire.",HI,History,2015.0,Fall,Fall2015,2015_2016,"Russia, 700-1700: History and Myth"
502,3 Credits,HI 0274,HI 0010 or CL 0115 or CL 0116.,,,"HACA Humanitarian Action Minor Context Course, H_AF History After 1750, H_NW Non-Western History, H_US U.S. History, WDIV World Diversity","This course examines, using topical, geographic, and critical approaches, the interaction of the United States and western Europe with the rest of the world in the 20th century, giving considerable attention to non-Western perspectives such as those of Asia, Africa, Latin America, the Arab world, Russia, and Eastern Europe. The course also includes an introduction to the history of U.S. foreign relations, international organizations, social change in the developing world, and world systems theory.",HI,History,2015.0,Fall,Fall2015,2015_2016,Historical Perspectives on Contemporary Global Crises
503,3 Credits,HI 0279,HI 0010 or CL 0115 or CL 0116.,,,"H_BF History Before 1750, H_NW Non-Western History, WDIV World Diversity","To many people China is one of the most mysterious and intriguing civilizations. Its fascinating concepts of philosophy, government, religion, art, and science that formed several thousand years ago continue to influence the modern world. This course examines the history, culture, self-image, worldview, and the ideas and institutions that shaped China and its people from the classical time to the 1800s. It is difficult to cover several thousand years of Chinese civilization in one semester. However, after this course, students should emerge with basic knowledge of Chinese culture and people. This course is an analytical survey of major topics and themes in Chinese history and culture. The format of the course includes lectures, group discussion, debate, and audio-visual presentation. ",HI,History,2015.0,Fall,Fall2015,2015_2016,China from the Classical Time to the 1800s
504,3 Credits,HI 0281,HI 0010 or CL 0115 or CL 0116.,,,"H_BF History Before 1750, H_NW Non-Western History, WDIV World Diversity","This interdisciplinary course provides a broad introduction to Arab culture and society in the past and present, using novels, poetry, films, and scholarly studies to investigate contemporary issues and their relationship to a complex historical legacy. Topics include the formation of Arab identity; the relationship of city and countryside; women and the family; literature; the arts and architecture; and nation building.",HI,History,2015.0,Fall,Fall2015,2015_2016,Portrait of the Arabs
505,3 Credits,HI 0285,HI 0010 or CL 0115 or CL 0116.,,,"H_AF History After 1750, H_NW Non-Western History, WDIV World Diversity","This course examines the major developments in modern Chinese history from about 1800 to the present to show China's transformation from a semi-colonial country in the 19th century to a major player in world affairs today. Topics include the Opium Wars, the impact of imperialism on China and China's response to it, the revolutionary movements of the first two decades of the 1900s, the rise of nationalism and Chinese Communism, the anti-Japanese War, the history of the People's Republic of China, the current economic reform movement and social changes, and China's role in the new world order. ",HI,History,2016.0,Spring,Spring2016,2015_2016,Modern China:1800 to Present
506,3 Credits,HI 0289,HI 0010 or CL 0115 or CL 0116.,,,"H_AF History After 1750, H_NW Non-Western History, LCEL LACS Minor: Elective, WDIV World Diversity","This course introduces students to the concrete actors and events that have shaped politics, culture, and society in Latin America from the nineteenth century wars of independence to the present. Through scholarly readings, primary source documents, literature, music, and film, we will explore the imprint of Spanish and Portuguese colonial rule, the struggles to consolidate nation-states, the efforts to ""modernize"" in the late nineteenth century, and the extremes that Latin America experienced during the twentieth century. Among the varied topics to be explored in detail will be labor and slavery, citizenship, changing gender roles, urbanization, mass politics and social revolution, and transitions from dictatorship to democracy. The course will also include a consideration of Latin America's changing relationship with the outside world, and particularly with its powerful neighbor to the north.",HI,History,2015.0,Fall,Fall2015,2015_2016,"Modern Latin America, 1800-Present"
507,3 Credits,HI 0297,HI 0010 or CL 0115 or CL 0116.,,,"H_AF History After 1750, H_NW Non-Western History, LCEL LACS Minor: Elective, LCSC LACS Minor: Spanish Culture and Literature, PJST Peace and Justice Studies, UDIV U.S. Diversity","In this course, students examine the political, economic, social, and cultural repercussions of US-Latin American relations from the mid-19th century to the present. We will study cases of overt US political intervention and conflict, as well as less dramatic but ongoing forms of influence. While we will seek to understand what has led the United States to intervene so frequently in Latin America, our work will also pay close attention to the multiple ways that social actors throughout the Americas have constructed their national and cultural imaginaries across time, and in dialogue with one another.",HI,History,2016.0,Spring,Spring2016,2015_2016,"Power, Politics, History: US-Latin American Relations from the 1800s to the Present"
508,3 Credits,HI 0298,HI 0010 or CL 0115 or CL 0116.,,,"H_AF History After 1750, H_US U.S. History","Historical geography applies the tools of geography to the phenomena and events of the past. Maps, statistics, and an understanding of how people interact with the physical world allow the historical geographer to achieve a new perspective on historic events. This class will be grounded primarily in the historical geography of North America, the Caribbean, and Mexico, and will also consider the general topics of history of place, change over time, the nature and uses of maps, and spatial analysis.",HI,History,2015.0,Fall,Fall2015,2015_2016,Historical Geography
509,3 Credits,HI 0313,HI 0010 or CL 0115 or CL 0116.,,,"H_BF History Before 1750, H_EU European History, H_RE History: Research Paper","The history of atheism -- or whether atheism even has a history -- is difficult to establish. Scholars have used a narrow definition of the term atheism to suggest its origins in the 18th century, or a broad definition to trace its antecedents back to classical antiquity. This course considers atheism within the tradition of skepticism, and leaves open for classroom debate the question of whether the thinkers studied -- from Epicurus to Ingersoll, Diderot to Dawkins -- represent a coherent tradition or merely a collection of radical challenges, each tied to its own time and place.",HI,History,2016.0,Spring,Spring2016,2015_2016,Godless: Atheism and Skeptical Thought in the West
510,3 Credits,HI 0346,HI 0010 or CL 0115 or CL 0116.,,,"H_AF History After 1750, H_RE History: Research Paper, H_US U.S. History, WSGF Women, Gender, and Sexuality Studies: Gender Focused","Why have women comprised the majority of American religious groups?  What sorts of gender structures are central to religious groups in America?  How have women's relationships to religious institutions changed over time?  This course spans from the colonial era to the twentieth century; this course will focus on key periods in the formation of American women's relationship to religious ideas and institutions. Topics include: Native American women and colonialism; Puritan Women, Quakerism, Witchcraft Accusations, Evangelicalism American Catholic Life, Black Churches, Social Movements, Spiritualism, the Mormon Church, Jewish women in America, Fundamentalism, Muslim Women, Modern Witchcraft, Goddess Movements, and Buddhism.",HI,History,2016.0,Spring,Spring2016,2015_2016,"Saints, Sinners, and Sisters: Women and Religion in American History"
511,3 Credits,HI 0349,HI 0010 or CL 0115 or CL 0116.,,,"H_AF History After 1750, H_RE History: Research Paper, H_US U.S. History, UDIV U.S. Diversity","This research seminar on the Great Depression and New Deal will use primary and secondary sources to focus on key events and different historical interpretations of the United States during this decade. The economic crisis defined the decade and propelled political, economic, social, and cultural changes. This era has immense relevance to today's political debates -- the federal government's role in regulating the free market; the weakness of the labor movement; unemployment and the persistence of poverty; the increasing wealth gap; the increasing racial edge in these issues. All have their origins in the policies first forged during the New Deal. ",HI,History,2015.0,Fall,Fall2015,2015_2016,The 1930s in America
512,3 Credits,HI 0367,HI 0010 or CL 0115 or CL 0116.,,,"ASHI American Studies: History, ASUP American Studies Upper Level, H_AF History After 1750, H_NW Non-Western History, H_RE History: Research Paper, WDIV World Diversity","During the 20th century the United States fought three wars in East Asia: the Pacific War, the Korean War, and the Vietnam War. How did the East Asians perceive and react to the wars? How did the wars affect people's lives and societies in East Asia? How did the wars affect postwar relations between the United States and East Asia? Did race, culture, and ethnicity play significant roles in these wars? This course examines those questions by studying East Asia in the three American wars as an oral and social history. The course focuses on the human dimensions of the wars as experienced by those East Asians who fought and lived through them.",HI,History,2016.0,Spring,Spring2016,2015_2016,East Asia in 20th-Century American Wars
513,3 Credits,HI 0383,HI 0010 or CL 0115 or CL 0116.,,,"H_NW Non-Western History, LCEL LACS Minor: Elective, WDIV World Diversity","This upper level research seminar examines food and commodities as a critical part of the social and cultural history of Latin America. Through historical texts, cookbooks, literature, film, and food tastings, we will explore the history of food production, commodification, and consumption in Latin America, while paying close attention to the ways that cuisine has shaped cultural identity, social difference, and nationalisms over time.",HI,History,2015.0,Fall,Fall2015,2015_2016,"From Chocolate to Cocaine: Food, Consumption, and Commodities in Latin America, 1500 to the Present"
514,3 Credits,HI 0391,HI 0010 or CL 0115 or CL 0116.,,,"H_AF History After 1750, H_EU European History, H_NW Non-Western History, H_US U.S. History","This upper-division seminar for juniors and seniors analyzes the ideas of seminal Western and non-Western thinkers; historians and philosophers who have had a profound influence on historical understanding and the practice of historians. Topics include the following questions: What is history? To what extent has the understanding of history changed in various times, places, and cultures? Are ""scientific"" history and the discovery of objective truth possible? Do stable civilizational identities exist and what value do such concepts have for historical understanding? The course examines the contemporary political, social, and cultural relevance of these and comparable questions through intensive readings, discussions, and analytical papers.",HI,History,2015.0,Fall,Fall2015,2015_2016,The Meanings of History
515,4 Credits,HR 0100,,,,,"This team-taught lecture/seminar course examines selected ideas or themes from Western intellectual history, focusing on developments in philosophy, society, science, and the arts. The ideas selected vary from course section to course section.",HR,Honors,2015.0,Fall,Fall2015,2015_2016,Ideas That Shaped the West
516,4 Credits,HR 0101,,,,,"This team-taught lecture/seminar course examines constructions of the human person, and the social reflections of these constructions, in Western culture. The ideas selected vary from course section to course section.",HR,Honors,2016.0,Spring,Spring2016,2015_2016,Minds and Bodies
517,3 Credits,HR 0200,,,,UDIV U.S. Diversity,"This course examines alternatives to the configuration of knowledge, art, power, and justice in the classical, majority culture of the West by considering critical voices traditionally marginalized in that culture.",HR,Honors,2015.0,Fall,Fall2015,2015_2016,Challenges to the Western Tradition
518,3 Credits,HR 0201,,,,WDIV World Diversity,"This course examines alternatives to the configuration of knowledge, art, power, and justice in the classical, majority culture of the West by investigating the history, worldview, and assumptions of a non-Western culture.",HR,Honors,2016.0,Spring,Spring2016,2015_2016,Non-Western Culture: Turkey
519,3 Credits,HR 0202,,,,,"This seminar, offered in one of the traditional disciplines, seeks to cultivate the skills of critical thinking, cogent argumentation, and effective writing, all by attending to a particular subject matter. Honors students earn six credits in ",HR,Honors,2016.0,Spring,Spring2016,2015_2016,Honors Seminar: Connecticut History IS American History: From Local to National History
520,3 Credits,HR 0300,,,,,"This team-taught course stresses the value of interdisciplinary approaches to scholarly inquiry by investigating a wide-ranging theme from the perspective of at least two disciplines. Possible themes treated in a given year are progress and its critics, genius and creativity, and the city in the American imagination.",HR,Honors,2016.0,Spring,Spring2016,2015_2016,Interdisciplinary Inquiry: Critical Environmental Policy and Legal Challenges for the 21st Century
521,3 Credits,HS 0101,Sophomore standing or higher.,,,,"This course takes an interdisciplinary approach to the evolution of healthcare in America. The course will apply a social science lens to the assessment of various healthcare co-cultures, including: providers, patients, and insurers. The impact of technology, pharmaceuticals, and medical devices on patient longevity, wellness, and disease management will be explored. In addition, the dialectical tensions created by acute care/disease-focused vs. quality-of-life/wellness-centric healthcare delivery models will be examined. The evolving economic burdens of: an aging population, uninsured Americans, expanding technology, provider specialization, and fewer healthcare gatekeepers on the U.S. healthcare system will also be assessed.",HS,Health Studies,2016.0,Spring,Spring2016,2015_2016,Introduction to Health Studies
522,3 Credits,HS 0399,HS 0101; completion of at least two health studies electives.,,,,The Health Studies Capstone allows the student to integrate and reflect on the wealth of information learned in ,HS,Health Studies,2016.0,Spring,Spring2016,2015_2016,Health Studies Capstone
523,3 Credits,IL 0050,,,,"BUEL Business Elective, PJST Peace and Justice Studies, WDIV World Diversity","This course introduces students to some of the fundamental concepts of International Studies. Major world regions and selected countries within them are discussed with respect to the people, and their physical, demographic, cultural, political, and economic characteristics. Several concepts and global issues are explored, among which the physical environment, conflict, inequality, global interconnectedness, and the movement of goods and people across borders are central. This course will emphasize contemporary events, particularly as they relate to the fundamental themes covered.",IL,International Studies,2015.0,Fall,Fall2015,2015_2016,"People, Places, and Global Issues"
524,3 Credits,IL 0051,,,,"HACA Humanitarian Action Minor Context Course, PJST Peace and Justice Studies, PMIR Politics Major: International Relations","This course introduces International Relations (IR) theories to students, providing concepts, frameworks and approaches that will help them make sense of global politics historically and today in a systematic and critical manner. The goal of the course is to familiarize students with these tools and to help them use them to understand and address challenges at a global scale, particularly different manifestations of violence, development and social injustice, including from war to economic, social, gendered, and political marginalization.",IL,International Studies,2015.0,Fall,Fall2015,2015_2016,International Relations: Theories and Challenges
525,3 Credits,IL 0052,,,,,"This course examines the ways in which global political economic dynamics impact local cultures. Students will begin with classic texts in social theory, examine how this theory informs contemporary debates, and look to small-scale societies in the Global South for an intimate, ethnographic perspective of our global era.",IL,International Studies,2015.0,Fall,Fall2015,2015_2016,Culture and Political Economy
526,3 Credits,IL 0053,,,,,"This course introduces the fundamentals of economic analysis from individual consumer behavior to the choices firms make, as well as framing the aggregate economy and indicators that measure global economic activity. It will cover the basics of both micro and macro economic study. Supply and demand, market structures, international trade, fiscal, and monetary policy are introduced. Students may petition for this course to also count toward a major or minor in economics.",IL,International Studies,2015.0,Fall,Fall2015,2015_2016,Introduction to Economics
527,3 Credits,IL 0197,,,,"HACA Humanitarian Action Minor Context Course, WDIV World Diversity","This course gives students a hands-on learning experience in world diversity by simulating a United Nations Security Council crisis in international peace and security. The objective is to introduce students to the challenges of global governance in light of the different perspectives they encounter representing different constituencies of the UN Security Council who come from diverse cultural, historical, and geo-political regions of the world. A key goal of the course is to bring to light whether and how power disparities limit the global South's effective representation, and the stakes in reform of the Security Council. While the topic of the simulation will vary, the focus is on a crisis in a non-Western region of the world.",IL,International Studies,2016.0,Summer,Summer2016,2015_2016,United Nations Security Council Crisis Simulation
528,3 Credits,IL 0300,"EC 0011, EC 0012, IL 0050, IL 0051, IL 0052.",,,,"This course requires students to theorize and analyze emerging trends in the political, socio-cultural, economic, and business dimensions of global affairs, and develop the implications in a particular context or setting. Students undertake a major research project as a central activity in this course drawing on the expertise and research methodologies they have developed in International Studies. This course is taken during the senior year, after students have completed all core courses in international studies.",IL,International Studies,2016.0,Spring,Spring2016,2015_2016,Senior Capstone Seminar
529,3 Credits,IN 0107,IN 0119.,,,,"Students develop proficiency in discerning basic color differences and visualizing color application. Students learn color mixing and identification, color scheme planning, pattern and scale.",IN,Interior Design,2016.0,Summer,Summer2016,2015_2016,Color Design
530,3 Credits,IN 0109,,,,,"An introduction to computer aided drafting and design concepts, methods, and skills used in Interior Design. Students learn to use the basic commands of AutoCAD software to produce architectural and interior drawings including floor-plans, elevations, sections, and details. Students taking this course should note that the class will be taught using the Windows PC operating system. Students should bring their own laptop with AutoCAD LT software installed to each class.",IN,Interior Design,2015.0,Fall,Fall2015,2015_2016,CADD: Computer-Aided Design and Drafting
531,3 Credits,IN 0110,IN 0119.,,,,"Students develop the judgment and skill needed to conceive and execute a successful residential interior design project. Through weekly design problems, students integrate aesthetics and function. Students experience the issues and difficulties a professional must face, learning the appropriate steps from client interview to presenting accurate scale drawings in plan and elevation.",IN,Interior Design,2015.0,Fall,Fall2015,2015_2016,Interior Design I
532,3 Credits,IN 0111,,,,,"A survey of textile manufacture from fiber to finished fabric with emphasis on the textile's attributes for determining quality and usage. The student is introduced to construction methods, dyeing, printing, and finishing processed with discussion of various applications.",IN,Interior Design,2016.0,Spring,Spring2016,2015_2016,Textiles for Interiors
533,3 Credits,IN 0114,,,,,This course examines American furniture from 1650-1830 and its relationship to English prototypes. The course covers Victorian furniture styles through contemporary trends in both the U.S. and in Europe. Emphasis is on learning the characteristics of each period as well as a discussion of the materials culture of the time.,IN,Interior Design,2015.0,Fall,Fall2015,2015_2016,History of Furniture II
534,3 Credits,IN 0119,,,,,"This course is an introduction to drafting techniques for the preparation of architectural interior drawings emphasizing drafting and detailing room plans, elevations and sections. Course covers drafting for architectural purposes, drawing for client presentation, techniques of presentation, and board mounting. A final project with finished floor plans, elevations, and sample boards is required.",IN,Interior Design,2015.0,Fall,Fall2015,2015_2016,Drawing and Presentation
535,2 Credits,IN 0121,,,,,"Simplifying the complex world of sustainable design and how it relates to global environmental issues, climate change, and health. Course topics include: an overview of the big picture of Sustainability, Case Studies, the LEED Rating System - Best Practice Systems and the Integrative Design Team, the impact of design and construction practices and specification of non-toxic materials on the health of occupants and the environment, guest speakers, and field trips for ""green resources.""",IN,Interior Design,2016.0,Spring,Spring2016,2015_2016,Sustainable Design
536,3 Credits,IN 0122,IN 0119.,,,,"A rendered drawing relies on tone as the basis for the perception of form. Using the media of pencil, colored pencil, pen and ink, markers, watercolor and their various combinations, students learn to achieve a higher degree of professionalism in interior design presentations and perspective drawings.",IN,Interior Design,2016.0,Summer,Summer2016,2015_2016,Rendering
537,3 Credits,IN 0211,IN 0110.,,,,"Building on the design fundamentals of Interior Design I, students continue to practice space planning, and learn to prepare and deliver persuasive presentations. Class covers tools designers have to work with, including color, special finishes, building materials, furnishings, fabrics, window treatments, floor coverings, and accessories, with special emphasis on kitchen and bath design. Creativity is fostered through a series of residential design problems reinforcing the logical nature of the design process.",IN,Interior Design,2016.0,Spring,Spring2016,2015_2016,Interior Design II
538,3 Credits,IN 0212,IN 0211.,,,,"Students document, by blueprint and/or photos, an existing residential space, including complete floor plans, furniture detailing prospective drawing of one space, lighting plans, and detailed presentation boards, showing all fabrics, furniture, wall coverings and rugs obtained solely from New York showrooms.",IN,Interior Design,2015.0,Fall,Fall2015,2015_2016,Interior Design III
539,3 Credits,IN 0213,IN 0212.,,,,"Through a series of lectures, hands-on developmental planning and individual guidance, students deal with different topics including: major residential/small commercial space planning and remodeling, kitchen and bath design with plumbing and HVAC, architectural and furniture design with detailing and construction drawings, estimating and application of design materials including flooring, wall-covering, window treatments and upholstery. This knowledge will be applied to the renovation of an existing New York City brownstone.",IN,Interior Design,2015.0,Fall,Fall2015,2015_2016,Interior Design IV
540,3 Credits,IN 0215,IN 0119.,,,,"An introduction to various types of lighting equipment and their characteristics. Students learn how to accurately interpret professional lighting catalogues, to calculate appropriate light levels and to apply this knowledge to a professional lighting plan.",IN,Interior Design,2016.0,Summer,Summer2016,2015_2016,Lighting for Interiors
541,3 Credits,IN 0219,IN 0218.,,,,"Through lecture, reading and a series of design problems, students will continue to increase their skill in the application of the many aspects of contract design. The semester will culminate in the execution of a large-scale commercial space planning project.",IN,Interior Design,2016.0,Summer,Summer2016,2015_2016,Interior Design VI
542,3 Credits,IN 0220,IN 0119.,,,,"Existing design projects are turned into three-dimensional interior perspectives, which are invaluable in communicating ideas to the client. Completed drawings will become part of the student portfolio.",IN,Interior Design,2016.0,Summer,Summer2016,2015_2016,Perspective Techniques
543,1 Credit,IN 0221,,,,,"A series of six sessions, each conducted by a different practicing interior designer who will share his or her experiences in developing a business and dealing with the many practical issues related to the interior design profession.",IN,Interior Design,2015.0,Fall,Fall2015,2015_2016,Business of Interior Design
544,3 Credits,IS 0100,,,,,"This course helps students understand the role of Information Systems in the contemporary business environment. It introduces them to the use of information systems concepts and techniques in solving a wide range of business problems. Working in small teams, students develop, analyze, and present solutions to a business problem using information technology.",IS,Information Systems,2015.0,Fall,Fall2015,2015_2016,Intro to Information Systems
545,3 Credits,IS 0135,,,,,"Students learn the theory and practice of front-end web design. Theoretical content will primarily focus on website design, with a heavy emphasis on developing sites that conform to standards and are responsive to the needs of practical applications and mobile devices. Hands-on work will help develop technical skills, such as HTML, CSS, XML, and other web client technologies. Students will learn to use a professional-quality toolset and to follow generally accepted best practices. The course includes weekly web-programming assignments and a semester project.",IS,Information Systems,2016.0,Spring,Spring2016,2015_2016,Fundamentals of Web Design
546,3 Credits,IS 0210,Junior or senior standing; EC 0278 or MA 0017 or MA 0217 or PY 0201 or SO 0221.,,,BUEL Business Elective,"This course introduces fundamental knowledge and essential skills in business analytics, including modeling and analyzing data using spreadsheet software, such as Excel and its add-ons, as well as tools for optimization, descriptive analytics, visualizing and exploring data, predictive modeling, regression analysis, time series analysis, portfolio decisions, risk management, and simulation. Business models relevant to finance, accounting, marketing, and operations management are set up and solved, with managerial interpretations and ""what if"" analyses to provide further insight into real business problems and solutions.",IS,Information Systems,2016.0,Spring,Spring2016,2015_2016,Business Analytics with Spreadsheets
547,3 Credits,IS 0240,IS 0100.,,,,"This course focuses on the introduction of new systems and technology into the firm. Students learn to analyze and design information systems to meet specific business needs. Coverage includes structured and object-oriented methodologies, with an emphasis on current best practice. CASE tools employing the Unified Modeling Language are used as appropriate. As part of a semester project, students analyze requirements for an information system of moderate size and complexity, and then architect and evaluate alternative systems that meet the requirements. The semester projects are ""juried"" by a team of experienced professionals from the field.",IS,Information Systems,2016.0,Spring,Spring2016,2015_2016,Systems Analysis and Logical Design
